"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Opportunity_ID,Sales_Contract_No,USD_factor,Total_Amount_USD,Total_Taxable_Amount_USD,Family_group_mean,Product_group_mean,Items,Total_Amount_mean,ASP_(converted)_mean,TRF_min,TRF_max,Planned_min_range,Planned_max_range,Territory_TRF_mean,Territory_TRF_count,Territory_TRF_max,QuoteExpiry-OppCreated,OppCreated-AccCreated,OppCreated-LastMod,PlanStart-OppCreated,target,Account_Name_0,Account_Name_1,Account_Name_2,Account_Name_3,Account_Name_4,Account_Name_5,Account_Name_6,Account_Name_7,Account_Name_8,Account_Name_9,Account_Name_10,Account_Owner_0,Account_Owner_1,Account_Owner_2,Account_Owner_3,Account_Owner_4,Account_Owner_5,Delivery_Terms_0,Delivery_Terms_1,Delivery_Terms_2,Delivery_Terms_3,Last_Modified_By_0,Last_Modified_By_1,Last_Modified_By_2,Last_Modified_By_3,Last_Modified_By_4,Last_Modified_By_5,Bureaucratic_Code_0,Bureaucratic_Code_1,Bureaucratic_Code_2,ASP_Currency_0,ASP_Currency_1,ASP_Currency_2,Billing_Country_0,Billing_Country_1,Billing_Country_2,Billing_Country_3,Billing_Country_4,Billing_Country_5,Billing_Country_6,Quote_Type_0,Quote_Type_1,Total_Amount_Currency_0,Total_Amount_Currency_1,Total_Amount_Currency_2,Region_0,Region_1,Region_2,Opportunity_Type_0,Opportunity_Type_1,Opportunity_Type_2,Opportunity_Type_3,Opportunity_Type_4,Opportunity_Owner_0,Opportunity_Owner_1,Opportunity_Owner_2,Opportunity_Owner_3,Opportunity_Owner_4,Opportunity_Owner_5,Source_0,Source_1,Source_2,Source_3,Account_Type_0,Account_Type_1,Account_Type_2
0,0,0,0,1253,131.0,1.1310892857142856,11638.908749999999,76246.72875,118.0,88.5,2,38123.364375,0.63341,0,0,10,10,0.47703180212014135,283,60,10,0,-289,31,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
0,0,0,0,1254,118.0,1.1311009174311926,117896.06249999999,117896.06249999999,217.0,158.0,1,117896.06249999999,0.61645,0,0,4,4,2.716666666666667,60,33,0,0,-286,21,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0
0,0,0,0,1255,121.0,1.1310943396226414,116898.59999999999,116898.59999999999,1345.0,976.0,1,116898.59999999999,0.59948,0,0,560,560,2.5175718849840254,313,35,4,775,-325,3,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
1,0,0,0,1256,122.0,1.1310961538461537,114693.14999999998,114693.14999999998,1345.0,976.0,1,114693.14999999998,0.58817,0,0,4,4,2.5175718849840254,313,35,3,776,-324,48,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
1,1,1,1,1257,209.0,0.008990399999999999,110096.43839999998,110096.43839999998,1345.0,976.0,1,110096.43839999998,0.67428,0,0,0,0,0.5095447870778267,681,36,37,253,-285,50,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
0,0,0,0,1258,123.0,1.1311028037383177,118002.3,118002.3,1345.0,976.0,1,118002.3,0.60514,0,0,6,6,0.7693538707741548,4999,150,6,757,-285,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
1,1,1,1,1259,2725.4149789452576,1.0,1491100.0,5964400.0,1345.0,53.0,4,1491100.0,0.62,2,2,4,7,0.5095447870778267,681,36,35,0,-324,275,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1,1,1,1,1260,2725.4149789452576,1.0,7905744.0,0.0,204.0,25.0,1,7905744.0,0.6325,12,12,74,74,4.557894736842106,760,128,502,42,-289,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
1,0,0,0,1261,2725.4149789452576,1.0,10660557.6,0.0,233.0,26.0,1,10660557.6,0.41,26,26,53,53,4.557894736842106,760,128,370,174,-453,663,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0
1,1,1,1,1262,2725.4149789452576,1.0,77500.5,77500.5,23.0,16.0,1,77500.5,0.55,0,0,14,14,2.4981458590852905,809,100,127,0,-284,52,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0
0,0,0,0,1263,125.0,1.1310940170940171,41686.47,123980.62908119659,172.0,141.33333333333334,3,41326.82749999999,0.6315266666666667,0,0,3,59,2.5175718849840254,313,35,9,942,-323,6,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
1,0,1,0,1264,2725.4149789452576,1.1310851063829788,13372649.55,26745299.1,1345.0,44.0,2,13372649.55,0.53161,25,25,88,91,2.01307966706302,1682,81,86,796,-284,220,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0
1,1,1,1,1265,2725.4149789452576,1.1311,1867446.1,1867446.1,1345.0,127.0,1,1867446.1,0.56555,3,3,11,11,2.01307966706302,1682,81,8,857,-283,109,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0
0,0,0,0,1266,2725.4149789452576,1.1310956521739133,136579.80000000002,373749.3502173914,787.3333333333334,565.6666666666666,3,124583.325,0.6183333333333334,0,0,25,25,2.01307966706302,1682,81,30,28,-283,39,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,1267,182.0,1.1310961538461537,114693.14999999998,333136.0947115384,506.3333333333333,380.6666666666667,3,111044.8,0.5843966666666667,0,0,4,7,0.47703180212014135,283,60,20,0,-283,53,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0
1,1,1,1,1268,2725.4149789452576,1.1310980392156864,332487.68250000005,332487.68250000005,596.0,82.0,1,332487.68250000005,0.57686,1,1,19,19,0.7693538707741548,4999,150,19,534,-614,46,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0
0,0,0,0,1269,134.0,1.1310943396226414,39715.549999999996,108995.07830188678,307.5,203.5,2,54497.712499999994,0.582515,0,0,18,18,2.01307966706302,1682,81,30,943,-283,11,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
1,1,1,1,1270,196.0,1.0,34100.0,34100.0,204.0,44.0,1,34100.0,0.55,0,0,2,2,1.3352601156069364,173,20,34,893,-282,17,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0
1,1,0,0,1271,133.0,0.008990441176470588,6358.04,6987.370882352941,805.5,621.0,2,5338.047765676356,0.5219518521618867,0,0,0,0,0.7693538707741548,4999,150,0,886,-282,18,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
1,1,1,1,1272,2725.4149789452576,1.1311,2455618.1,2455618.1,1345.0,127.0,1,2455618.1,0.56555,4,4,11,11,2.5175718849840254,313,35,3,0,-282,6,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0
1,0,1,0,1273,230.0,1.1310953346855985,2334239.18,2334239.18,1345.0,127.0,1,2334239.18,0.5576300000000001,4,4,11,11,2.5175718849840254,313,35,35,850,-282,73,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0
1,0,1,0,1274,2725.4149789452576,0.061686507590753024,1110.3571366335545,32292.88672375921,495.1666666666667,433.6666666666667,6,2470.6878429040967,0.47284142026981124,0,0,0,0,0.7693538707741548,4999,150,497,315,-279,92,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,1275,2725.4149789452576,0.061686507590753024,1110.3571366335545,35420.392658610384,495.1666666666667,433.6666666666667,6,2478.1517830361176,0.47284142026981124,0,0,0,0,0.7693538707741548,4999,150,497,315,-279,92,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,1276,2725.4149789452576,0.061686507590753024,1110.3571366335545,37270.98788633298,427.2857142857143,374.57142857142856,7,2388.500846562757,0.46708603227752016,0,0,0,0,0.7693538707741548,4999,150,497,315,-279,92,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,1277,2725.4149789452576,0.061686507590753024,1110.3571366335545,28073.529604551703,427.2857142857143,374.57142857142856,7,2102.1523328994012,0.46708603227752016,0,0,0,0,0.7693538707741548,4999,150,497,315,-279,92,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,1278,2725.4149789452576,0.061686507590753024,1110.3571366335545,36197.642654253876,427.2857142857143,374.57142857142856,7,2235.165813408599,0.46708603227752016,0,0,0,0,0.7693538707741548,4999,150,497,315,-279,92,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,1279,2725.4149789452576,0.061686507590753024,1110.3571366335545,29887.11292771984,495.1666666666667,433.6666666666667,6,2412.2502429040965,0.47284142026981124,0,0,0,0,0.7693538707741548,4999,150,497,315,-279,92,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
0,0,0,0,1280,166.0,1.1311009174311926,147023.32499999998,242307.26628440365,970.5,682.0,2,121153.28249999997,0.61362,0,0,4,11,2.01307966706302,1682,81,30,947,-279,28,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1,1,0,0,1281,190.0,1.1310961538461537,107046.93999999999,107046.93999999999,1345.0,976.0,1,107046.93999999999,0.58817,0,0,0,0,2.309576837416481,449,87,30,0,-279,42,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0
1,1,1,1,1282,135.0,1.1311020408163264,101841.59999999999,309681.6,26.0,24.5,2,154840.8,0.55424,0,0,24,24,1.2350746268656716,268,60,7,627,-279,7,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
1,1,0,0,1283,2725.4149789452576,1.1310857142857142,146673.54,146673.54,1345.0,976.0,1,146673.54,0.59382,0,0,7,7,2.5175718849840254,313,35,10,123,-318,52,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1285,2725.4149789452576,0.7076081081081081,43199.475000000006,43199.475000000006,114.0,64.0,1,43199.475000000006,0.52363,0,0,0,0,5.683774834437086,1208,180,32,947,-653,49,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0
1,0,0,0,1286,419.0,1.1310909090909091,682505.91,682505.91,596.0,82.0,1,682505.91,0.55989,1,1,23,23,0.7693538707741548,4999,150,113,459,-278,126,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0
1,0,1,0,1287,2725.4149789452576,1.1310909090909091,356090.04000000004,356090.04000000004,596.0,82.0,1,356090.04000000004,0.55989,1,1,28,28,0.7693538707741548,4999,150,29,665,-278,31,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0
1,1,1,1,1288,2725.4149789452576,1.0,2702700.0,2702700.0,1345.0,127.0,1,2702700.0,0.54,5,5,29,29,2.4981458590852905,809,100,121,0,-278,92,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0
1,1,1,1,1289,2725.4149789452576,1.1311020408163264,1696390.0799999998,1696390.0799999998,596.0,94.0,1,1696390.0799999998,0.55424,3,3,10,10,2.5175718849840254,313,35,84,41,-278,111,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0
1,1,1,1,1290,2725.4149789452576,1.0,641625.6,0.0,204.0,65.0,1,641625.6,0.64,1,1,3,3,4.557894736842106,760,128,29,75,-277,117,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
1,1,1,1,1291,2725.4149789452576,1.0,3200601.6,0.0,419.0,104.0,1,3200601.6,0.64,5,5,88,88,4.557894736842106,760,128,120,0,-277,215,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0
1,1,0,0,1292,306.0,1.131087378640777,2226353.22,2226353.22,1345.0,127.0,1,2226353.22,0.5825100000000001,4,4,62,62,2.5175718849840254,313,35,58,460,-316,58,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1,1,0,0,1293,388.0,1.1311009174311926,129454.49999999999,129454.49999999999,540.0,442.0,1,129454.49999999999,0.61645,0,0,0,0,2.309576837416481,449,87,104,949,-277,120,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0
1,1,0,0,1294,519.0,0.061686507590753024,1110.3571366335545,26759.606992868663,570.0,496.2,5,2556.9220359601923,0.46831296345901874,0,0,0,0,0.7693538707741548,4999,150,146,317,-277,148,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,1295,2725.4149789452576,1.0,94499905.5,94499905.5,419.0,93.0,1,94499905.5,0.63,150,150,196,196,8.807302231237323,493,500,303,838,-282,201,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0
1,1,1,1,1296,2725.4149789452576,1.3180555555555555,2421373.5,9587865.625,387.0,78.75,4,2396966.40625,0.4745,5,5,30,46,2.5175718849840254,313,35,86,625,-277,305,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0
1,0,1,0,1297,2725.4149789452576,1.0,392137.2,392137.2,419.0,70.0,1,392137.2,0.39,1,1,29,29,2.4981458590852905,809,100,304,0,-277,244,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0
1,1,0,0,1298,658.0,1.1311041666666668,187039.385,187039.385,1345.0,976.0,1,187039.385,0.54293,0,0,0,0,1.572232645403377,533,50,148,246,-277,201,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0
1,1,0,0,1299,2725.4149789452576,1.1310891089108912,4287498.605655446,4287498.605655446,596.0,94.0,1,4287498.605655446,0.5712,8,8,25,25,2.5175718849840254,313,35,7,855,-277,82,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0
1,1,0,0,1300,144.0,1.1310961538461537,102929.74999999999,102929.74999999999,87.0,83.0,1,102929.74999999999,0.58817,0,0,16,16,0.18181818181818182,44,4,19,539,-277,13,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0
1,1,0,0,1301,145.0,1.1310961538461537,102929.74999999999,102929.74999999999,87.0,83.0,1,102929.74999999999,0.58817,0,0,14,14,0.18181818181818182,44,4,31,744,-277,44,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0
0,0,0,0,1302,143.0,1.1311028037383177,8018.105,135493.39098130842,508.5,360.5,2,67746.29250000001,0.6277600000000001,0,0,0,0,0.7693538707741548,4999,150,13,949,-277,7,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
1,1,1,1,1303,427.0,1.0,644403.2,644403.2,204.0,65.0,1,644403.2,0.64,1,1,3,3,8.807302231237323,493,500,64,533,-846,67,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0
1,1,1,1,1304,2725.4149789452576,1.0,2324851.2,2324851.2,204.0,52.0,1,2324851.2,0.62,4,4,51,51,8.807302231237323,493,500,43,457,-276,130,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0
1,1,0,0,1305,2725.4149789452576,1.1311,4759103.25,4759103.25,217.0,16.0,1,4759103.25,0.56555,8,8,73,73,2.01307966706302,1682,81,7,814,-276,46,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0
1,1,0,0,1306,289.0,1.1310980392156864,63743.030000000006,176230.73,1345.0,976.0,2,88115.365,0.57686,0,0,4,4,2.309576837416481,449,87,55,0,-276,74,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0
0,0,0,0,1307,148.0,1.1311028037383177,118002.3,118002.3,1345.0,976.0,1,118002.3,0.60514,0,0,547,547,0.7693538707741548,4999,150,27,0,-276,6,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
1,1,1,1,1308,2725.4149789452576,1.0,1088992.8,1088992.8,204.0,18.0,1,1088992.8,0.68,2,2,60,60,3.162627551020408,1568,429,493,951,-275,58,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
1,0,1,0,1309,2725.4149789452576,1.0,8959776.0,8959776.0,233.0,26.0,1,8959776.0,0.64,14,14,121,121,3.162627551020408,1568,429,493,482,-275,181,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0
1,1,1,1,1310,152.0,1.0,131320.0,131320.0,421.0,333.0,1,131320.0,0.67,0,0,0,0,3.162627551020408,1568,429,493,951,-275,35,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0
